H1,H2,H3,H4,H5,H6,H7,H8,S1,S2,S3,S4,S5,S6,S7,S8,V1,V2,V3,V4,V5,V6,V7,V8,LabelName
0,0,10968,9767,0,0,0,0,0,2559,9463,1647,1157,499,454,4956,0,1779,2794,299,118,161,876,14708,Gestor_Inteligente
0,0,3213,15952,1562,0,0,0,1,3200,1725,719,357,743,1646,12336,795,1922,1497,1540,558,302,600,13513,Definicoes
0,0,761,2656,13093,0,0,0,364,976,45,141,1795,6785,3672,2732,1354,603,429,386,181,80,1048,12429,Video
1359,355,10407,7687,35,38,0,0,149,1511,1588,1626,1171,1129,1363,11344,4316,734,356,148,67,318,2924,11018,S_Health
0,22,14224,1802,0,0,0,0,0,35,1027,272,437,921,1034,12322,2445,465,326,163,131,1550,8954,2014,Telefone
12207,138,3327,2503,108,204,0,0,1332,3095,2230,6030,4930,439,169,262,873,2797,1797,177,92,533,9475,2743,Contactos
0,7252,1348,7150,0,0,0,0,12,1220,6562,598,293,303,637,6125,796,811,691,299,184,253,820,11896,Galeria
6799,3877,4529,1003,18,30,0,0,1316,3866,5305,4042,485,182,87,973,2570,278,144,53,73,467,7524,5147,Mensagem
34,24,3401,13428,768,25,0,0,813,4806,4629,1460,993,1725,1290,1964,681,1947,907,510,274,680,2638,10043,Camara
0,0,1164,17700,0,0,0,0,2,788,501,470,297,360,1605,14841,1578,1991,995,612,234,125,489,12840,Musica
101,10,2229,14878,124,46,0,0,1352,1944,1029,4612,5129,2458,322,542,812,700,1367,739,313,177,982,12298,Internet
0,0,7190,9709,0,0,0,0,209,413,663,210,90,293,1227,13794,1020,914,535,210,94,294,766,13066,S_Voice
0,526,16185,2747,0,0,0,0,36,311,550,471,722,1221,1612,14535,4886,361,102,55,99,788,10763,2404,Calculadora
0,0,764,2559,13317,0,0,0,818,536,41,242,2324,7014,3163,2502,1451,605,517,347,128,85,1140,12367,Video
26,7551,1752,8095,0,0,0,0,30,1075,6851,802,502,658,804,6702,1871,1574,465,246,200,237,576,12255,Galeria
12739,218,2704,1598,90,195,0,0,2024,2741,1142,5013,5499,549,182,394,760,1270,2178,233,95,471,9096,3441,Contactos
0,89,16599,711,0,0,0,0,0,979,968,935,841,725,756,12195,1502,1845,750,287,126,1056,8932,2901,Telefone
6115,189,3798,5656,299,455,0,0,286,628,3011,981,3020,1661,1374,5551,4438,756,147,91,278,2961,2156,5685,Chrome
0,0,1223,17409,0,0,0,0,179,717,333,104,102,278,1324,15595,1567,1821,798,557,324,110,494,12961,Musica
0,0,3853,13236,853,10,0,0,1211,5523,4057,564,1034,1650,1646,2267,761,2057,669,642,236,828,2495,10264,Camara
7917,3598,5536,2345,21,41,0,0,1996,3619,5798,5384,1119,286,138,1118,5613,428,125,72,58,360,6150,6652,Mensagem
1522,230,10588,7039,47,28,0,0,157,1725,1768,1504,1227,1087,1547,10439,3860,770,350,139,65,286,2685,11299,S_Health
970,473,5896,13917,216,284,0,0,1550,12257,2121,1233,1608,1204,627,1156,3328,1772,1375,192,61,424,1414,13190,Ferramentas
0,0,12417,8572,0,0,0,0,3230,11839,1943,2317,896,363,263,138,0,1089,2908,954,283,289,231,15235,Relogio
0,24,14199,7891,23,0,0,0,6531,11126,1357,977,894,487,280,485,1,1633,1528,2068,1500,601,187,14619,S_Planner
3508,71,4553,3428,735,7582,0,0,5303,2200,1779,3571,5916,710,201,197,286,3045,1584,1630,181,236,1095,11820,Galaxy_Store
0,0,11619,9545,0,0,0,0,0,4738,7380,1539,1245,727,559,4976,15,3060,1991,232,96,138,907,14725,Gestor_Inteligente
0,0,3155,16793,779,0,0,0,182,2962,995,216,361,1015,1918,13078,1223,2326,885,1186,334,250,644,13879,Definicoes
0,0,10297,10569,274,0,0,0,618,13035,750,199,893,2079,1523,2043,2491,3209,294,156,54,367,1079,13490,Radio
1241,0,7074,10259,1174,2302,0,0,1722,9723,967,1500,3630,2825,769,914,1281,4902,782,162,94,748,1877,12204,Email
360,0,4582,6037,608,2101,0,0,6510,1173,587,2043,1459,597,698,621,1,1616,1782,383,77,357,1248,8224,Email
196,1130,5935,9423,99,245,0,0,10099,1232,522,333,989,1453,1392,1008,14,3777,1264,252,106,159,294,11162,Ferramentas
0,0,8567,4043,4,0,0,0,1132,7525,332,235,497,730,868,1295,382,1775,795,236,252,205,124,8845,Relogio
0,0,6840,6725,1,0,0,0,8207,1053,395,2152,757,367,234,401,0,94,2976,326,173,417,148,9432,S_Planner
2496,1607,2724,3633,424,666,0,0,403,2206,558,1907,1077,893,850,3656,220,2100,965,98,122,455,2270,5320,Chrome
0,0,3442,10957,0,0,0,0,483,248,147,73,65,246,1400,11737,79,2214,859,787,251,96,371,9742,Musica
0,0,2831,10243,487,5,0,0,2828,2321,1772,598,1313,1278,1414,2042,24,1753,1849,246,147,267,1184,8096,Camara
0,0,1166,11106,0,0,0,0,1101,668,177,1454,3696,2637,1366,1173,0,1563,966,821,196,155,769,7802,Internet
0,3,9892,2295,0,0,0,0,288,347,123,70,264,787,1321,8990,1605,1732,122,51,45,307,4062,4266,Telefone
748,349,8932,5081,66,70,0,0,2101,1177,1455,1109,621,501,1008,7274,431,2001,794,268,104,108,927,10613,S_Health
8775,25,491,3222,352,587,0,0,1721,381,1539,5677,2411,745,349,629,1474,2284,228,82,46,120,600,8618,Contactos
0,0,0,2358,11214,0,0,0,1066,70,250,4175,4499,924,845,1743,477,986,562,350,204,241,597,10155,Video
0,0,8259,4053,0,0,0,0,228,283,398,165,304,246,591,10097,147,994,1165,263,119,215,541,8868,S_Voice
5209,4192,1329,3289,138,194,0,0,3875,3891,4167,837,664,398,142,377,1515,1497,190,115,63,55,223,10693,Mensagem
1866,0,4,3950,1047,5673,0,0,2932,146,603,3545,3263,1191,345,515,11,2110,1003,229,94,142,658,8293,Galaxy_Store
0,0,10253,5737,0,0,0,0,3005,4967,499,282,445,1208,1150,4434,165,2260,1264,271,126,133,677,11094,Gestor_Inteligente
90,5463,2061,5957,1,0,0,0,1123,4548,347,465,637,575,1007,4870,496,1856,545,393,154,133,410,9585,Galeria
0,0,9907,2193,0,0,0,0,28,154,325,254,603,257,907,9572,657,1710,766,47,45,286,2433,6156,Calculadora
0,0,1654,11777,0,0,0,0,1251,496,183,81,47,93,928,10352,638,2502,550,415,223,245,410,8448,Definicoes
0,0,5572,9429,3,0,0,0,9550,671,363,2070,839,386,695,430,0,617,3034,561,147,246,325,10074,Radio
0,0,2299,13552,0,0,0,0,0,892,1416,427,181,869,1686,10380,0,2683,1397,490,221,188,547,10325,Definicoes
340,0,5778,9279,924,2299,0,0,830,7799,2695,2371,1907,1669,631,718,0,1562,3334,1573,157,909,1855,9230,Email
0,0,10631,7459,0,0,0,0,670,12239,1995,774,580,746,458,628,0,233,1886,2167,340,330,878,12256,Radio
1,6585,1621,7753,0,0,0,0,13,1902,5087,907,1142,783,677,5449,64,2755,630,350,142,201,594,11224,Galeria
0,0,11210,8782,0,0,0,0,686,4457,6772,1840,965,508,363,4401,0,873,3065,560,130,154,834,14376,Gestor_Inteligente
10255,79,1899,1544,80,183,0,0,771,1744,1434,5137,3984,326,219,425,790,1866,240,53,97,639,8332,2023,Contactos
0,0,1079,16173,34,0,0,0,82,748,639,435,508,928,1514,12432,17,2208,1460,859,395,136,438,11773,Musica
0,0,12266,1894,0,0,0,0,0,55,339,569,1353,737,604,10503,7,1646,1578,208,91,595,8893,1142,Calculadora
0,0,2753,13956,583,0,0,0,19,3903,3121,2596,1616,1773,1490,2774,0,2793,2686,278,132,599,2246,8558,Camara
2373,0,2788,6736,1076,6339,0,0,1044,5126,2623,5202,4094,991,154,78,0,2301,3760,1862,112,320,1768,9189,Galaxy_Store
0,0,11698,5582,0,0,0,0,117,12246,2369,869,583,409,212,475,0,359,1795,2544,328,569,152,11533,S_Planner
0,0,7189,7913,2,0,0,0,33,1295,10054,707,528,722,756,1009,56,1997,840,757,285,237,162,10770,Relogio
595,694,6065,14460,139,247,0,0,1456,11905,2434,1302,2065,1868,617,553,1,3609,3241,939,94,373,967,12976,Ferramentas
0,96,12041,2254,0,0,0,0,0,118,946,330,744,846,1069,10338,1520,1957,502,212,99,1256,7810,1035,Telefone
5001,267,3405,5328,265,617,0,0,505,1067,2881,1496,2816,1308,784,4026,438,3796,607,103,271,2240,3298,4130,Chrome
0,0,1702,13658,0,0,0,0,0,1474,636,990,4747,5924,785,804,0,1201,2489,978,273,149,846,9424,Internet
0,0,6071,9875,0,0,0,0,46,539,955,955,706,562,849,11334,0,915,2002,939,384,304,737,10665,S_Voice
1251,311,10387,7285,44,43,0,0,323,1849,2039,1344,1597,1398,1096,9675,1882,2537,793,182,90,260,2460,11117,S_Health
6633,3993,5222,1552,56,80,0,0,2498,4722,7570,1813,581,174,78,100,446,1873,1782,206,81,247,3987,8914,Mensagem
0,0,976,2365,13297,2,0,0,886,1177,335,907,4432,5803,1868,1232,309,854,1310,591,188,88,1011,12289,Video
0,0,10727,9138,0,0,0,0,806,1962,8747,1352,1120,801,487,4590,0,1028,2716,475,139,149,829,14529,Gestor_Inteligente
10190,96,2258,4348,113,267,0,0,705,1203,2777,6024,4470,999,453,641,1905,3758,430,87,198,673,8316,1905,Contactos
0,6516,1665,9091,0,0,0,0,7,2363,4539,1034,1865,992,758,5714,96,3626,916,418,170,219,817,11010,Galeria
5966,4410,5521,3380,22,51,0,0,1692,5928,8037,1789,1203,478,87,136,597,3140,2107,290,95,307,6528,6286,Mensagem
137,1098,5245,12884,122,224,0,0,1006,11117,2878,1330,993,1082,628,676,0,2080,2586,665,86,391,1278,12624,Ferramentas
0,0,2531,11679,540,0,0,0,3,2507,3356,2643,605,1262,1399,2975,0,1384,1557,279,148,649,2265,8468,Camara
0,0,1067,14916,13,0,0,0,3,713,526,319,279,501,1204,12451,0,1376,1225,695,351,136,453,11760,Musica
0,0,1629,13851,0,0,0,0,0,593,1395,288,3417,6969,1855,963,0,1655,2198,955,270,135,848,9419,Internet
0,0,10078,7724,0,0,0,0,536,11339,2668,828,598,646,448,739,0,101,1801,2011,361,306,959,12263,Radio
326,0,4839,11044,963,2232,0,0,694,5289,5424,2439,1470,2055,1128,905,0,1224,4062,1969,185,1110,1705,9149,Email
0,0,4988,11212,0,0,0,0,8,314,802,882,843,812,1011,11528,0,1173,2171,832,341,282,751,10650,S_Voice
0,0,2249,13471,0,0,0,0,0,100,2023,406,298,657,1713,10523,9,2675,1279,471,227,179,579,10301,Definicoes
0,66,12050,3756,0,0,0,0,0,94,920,539,602,1186,1697,10834,2502,2316,593,273,107,1593,7498,990,Telefone
1119,413,10336,7385,33,31,0,0,176,1725,2007,1305,1474,1491,1166,9973,2117,2208,892,178,90,263,2766,10803,S_Health
0,0,12469,3251,0,0,0,0,0,23,320,663,1749,1482,796,10687,13,2774,1888,334,98,669,8998,946,Calculadora
0,0,834,1800,12990,0,0,0,322,1270,169,505,3875,6119,2124,1240,314,588,644,494,189,80,1016,12299,Video
4803,370,3410,4986,252,579,0,0,399,1282,2478,1285,2499,1108,1175,4174,424,3505,445,102,293,2611,3954,3066,Chrome
0,0,6187,10184,4,0,0,0,30,572,10655,1272,718,907,1016,1205,292,2332,1190,1086,316,241,164,10754,Relogio
0,0,11417,5740,0,0,0,0,50,7796,6517,961,651,451,179,552,0,324,1818,2457,357,540,147,11514,S_Planner
2329,0,2839,5401,1031,6180,0,0,679,3885,2809,5209,3930,1014,140,114,1,1777,3047,1597,96,445,3041,7776,Galaxy_Store
0,108,12702,2940,0,0,0,0,0,248,879,717,790,987,1364,10765,2732,1814,784,121,191,2463,6657,988,Telefone
2480,0,2619,4889,1053,6367,0,0,896,4817,1921,4502,3813,1245,145,69,2,2046,2897,854,133,376,3703,7397,Galaxy_Store
0,0,13183,2677,0,0,0,0,0,0,223,902,2204,994,642,10895,42,3446,1123,228,209,953,8881,978,Calculadora
7045,3953,4883,2532,20,63,0,0,1985,4992,6351,3936,222,127,117,766,3855,777,525,79,79,451,8140,4590,Mensagem
60,0,405,3424,13155,101,0,0,331,1198,252,551,2318,7594,3238,1663,1278,1029,838,373,179,79,694,12675,Video
0,0,4522,14413,105,0,0,0,1407,11559,2981,1008,602,477,370,636,0,216,2125,1669,709,320,679,13322,Radio
0,0,8536,10370,0,0,0,0,402,1996,9023,1108,595,526,488,4768,0,777,2222,323,145,161,978,14300,Gestor_Inteligente
5058,368,3447,5406,239,611,0,0,349,985,3070,1279,3041,1340,1118,3947,1141,3322,332,189,488,2577,4480,2600,Chrome
1325,339,10146,8568,42,25,0,0,355,1735,2439,1617,1608,1389,1292,10010,2826,2492,681,182,111,307,3330,10516,S_Health
0,0,5086,11150,0,0,0,0,0,384,513,895,722,506,1093,12123,2,1733,1632,530,310,312,1090,10627,S_Voice
0,0,1729,14253,0,0,0,0,0,29,2129,480,232,666,1431,11015,125,2710,1064,486,214,172,654,10557,Definicoes
0,0,1077,15932,124,24,0,0,170,923,550,675,1073,549,638,12579,35,2014,1442,679,411,180,545,11851,Musica
0,0,1511,14725,0,0,0,0,0,378,10932,1201,630,725,988,1382,595,2139,1126,610,181,270,331,10984,Relogio
0,0,9262,8028,0,0,0,0,42,8340,5728,1194,732,406,263,585,0,745,1815,1830,261,542,351,11746,S_Planner
788,429,1938,17750,636,195,0,0,961,11920,2725,1226,1590,1734,715,865,4,3767,2360,869,90,279,1850,12517,Ferramentas
76,0,1603,12354,720,2761,0,0,549,4860,5745,2102,1326,1216,692,1024,0,1816,2288,881,126,1059,2105,9239,Email
11335,212,1394,1837,191,371,0,0,1673,1648,2373,5406,3391,284,169,396,1140,1496,1400,118,91,803,8446,1846,Contactos
0,0,1550,13409,541,0,0,0,43,2081,5329,2226,807,1016,1371,2627,29,1956,1294,388,215,703,2583,8332,Camara
0,0,828,14412,0,0,0,0,0,317,1710,665,3661,6662,1300,925,0,2045,1466,809,305,143,724,9748,Internet
25,6973,1329,8530,141,2,0,0,285,1530,7126,802,451,423,553,5830,2085,1708,587,324,173,239,1831,10053,Galeria
130,0,1983,12874,809,2700,0,0,649,4816,6127,2215,1701,1347,656,985,4,2605,2437,711,104,1132,1961,9542,Email
0,0,1041,16379,0,0,0,0,2,659,521,448,1152,866,869,12903,467,2521,1091,542,322,206,524,11747,Musica
0,0,1346,13550,581,3,0,0,11,1655,5074,2903,908,613,1015,3301,268,2652,559,253,220,701,2600,8227,Camara
0,6512,1020,7843,0,0,0,0,0,733,6089,1116,522,395,665,5855,1557,1035,499,268,216,243,1888,9669,Galeria
151,252,12479,1277,103,18,0,0,662,748,1178,622,614,503,701,9252,481,2279,1151,305,179,1616,7240,1029,Telefone
10445,182,1633,3706,140,262,0,0,1029,1801,2926,4161,4827,491,339,794,4033,991,257,178,112,967,8062,1768,Contactos
40,3,661,11802,0,2,0,0,147,245,1830,610,4161,4065,932,518,0,502,615,574,260,162,724,9671,Internet
6293,4009,5296,1026,1,0,0,0,1546,4637,6174,3334,273,174,125,362,1266,1484,890,83,79,409,7771,4643,Mensagem
2524,0,2816,4035,909,6552,0,0,897,4706,1480,4461,3930,1152,145,65,5,1828,2458,521,157,401,4017,7449,Galaxy_Store
1471,235,10033,8318,85,21,0,0,198,1327,2636,1878,1614,1486,992,10032,3375,1971,375,127,97,339,3492,10387,S_Health
16,7,4956,8710,0,0,0,0,130,338,451,561,415,320,413,11061,43,633,718,203,208,228,1028,10628,S_Voice
0,0,1823,14525,0,0,0,0,0,16,2073,407,326,710,1397,11419,379,2715,1034,438,199,151,672,10760,Definicoes
0,0,12954,1442,0,0,0,0,0,0,234,437,1439,799,606,10881,40,2522,598,157,207,922,8972,978,Calculadora
0,12,8466,11808,0,0,0,0,548,1615,9668,1850,802,570,398,4835,0,1061,2649,347,131,179,1009,14910,Gestor_Inteligente
0,0,9505,7505,0,0,0,0,52,8165,5910,1105,705,310,199,564,0,551,1945,1184,309,579,282,12160,S_Planner
0,0,1853,15147,0,0,0,0,7,325,11075,1376,897,933,1079,1308,935,2264,1104,594,185,290,290,11338,Relogio
736,522,1963,17288,532,211,0,0,957,11931,3305,872,1177,1516,557,937,87,3411,2237,499,83,315,1869,12751,Ferramentas
0,0,380,3287,12681,0,0,0,267,1064,126,387,1973,7689,3024,1818,1071,946,575,318,155,93,628,12562,Video
5384,331,3354,5048,356,777,0,0,425,1220,3317,1332,3548,892,529,3987,1863,2817,206,151,503,2628,4562,2520,Chrome
0,0,4791,13155,1,0,0,0,398,11619,2786,1044,569,458,296,777,0,817,2092,970,163,238,764,12903,Radio
11464,49,1908,4367,241,467,0,0,1041,2197,3032,5360,5367,408,212,879,4490,1881,173,69,128,662,9003,2090,Contactos
0,0,7950,10134,0,0,0,0,171,12619,2814,1206,504,244,155,371,0,285,2893,1426,157,222,1017,12084,Radio
351,326,13288,1401,2,4,0,0,1187,546,1437,693,589,433,634,9853,331,2235,1594,335,98,1038,8626,1115,Telefone
132,7400,1007,9277,1,5,0,0,174,1153,6826,749,801,941,838,6340,2014,1921,516,268,172,285,1115,11531,Galeria
1379,260,10336,7084,739,218,0,0,209,2126,2530,1505,1713,1604,910,9419,1767,2700,892,254,87,324,3124,10868,S_Health
0,0,487,3310,14281,0,0,0,298,1284,437,362,2619,7392,3215,2471,1396,1443,665,322,134,94,1185,12839,Video
0,0,5087,9553,0,0,0,0,0,437,596,421,337,490,845,11514,1,930,872,582,199,224,803,11029,S_Voice
2674,0,2567,3304,869,6056,0,0,526,3367,1587,2453,5582,1305,415,235,55,2679,1211,204,97,524,4470,6230,Galaxy_Store
547,0,2525,11831,790,2259,0,0,654,4078,7802,2543,1578,596,280,421,0,907,3275,1443,189,1260,1662,9216,Email
5305,198,3295,5322,444,565,0,0,764,1110,3524,1857,3150,380,346,3998,1151,2686,391,199,487,2602,4597,3016,Chrome
0,0,1107,17109,0,0,0,0,0,754,615,352,1130,1041,1179,13145,256,2997,1151,616,220,93,456,12427,Musica
0,0,1883,13349,0,0,0,0,0,38,2103,258,292,630,1444,10467,265,2255,875,427,189,159,579,10483,Definicoes
8870,3144,5350,2408,111,137,0,0,2331,4555,6739,4723,509,221,172,770,4278,1029,419,90,77,390,8348,5389,Mensagem
0,0,12379,1545,0,0,0,0,0,9,358,329,478,964,958,10828,435,2112,211,108,88,897,9098,975,Calculadora
0,0,6773,12403,0,0,0,0,821,289,6949,4107,1223,939,586,4262,204,1984,1400,217,79,132,1088,14072,Gestor_Inteligente
1,0,2241,11532,625,0,0,0,79,3173,4728,1885,492,629,1001,2412,7,1386,672,241,151,863,2602,8477,Camara
0,0,7385,9514,0,0,0,0,28,4500,9604,1160,635,347,188,437,0,261,2607,1506,418,473,147,11487,S_Planner
0,0,2035,14590,0,0,0,0,0,439,9575,2359,874,1375,973,1030,704,2758,1442,447,151,215,198,10710,Relogio
345,965,3402,18186,118,228,0,0,1034,10827,4351,1751,1832,1822,988,639,109,5374,2938,177,82,435,1610,12519,Ferramentas
0,0,1573,13921,0,0,0,0,148,1440,1062,582,5565,4756,1253,688,0,1503,1653,1031,359,139,837,9972,Internet
0,0,5439,10059,0,0,0,0,19,575,723,459,251,384,1047,12040,11,1323,1207,761,180,232,802,10982,S_Voice
4905,315,3400,5888,367,500,0,0,1182,1149,2891,1652,2860,1084,603,3954,812,2673,505,347,634,2628,4403,3373,Chrome
1862,304,10710,6908,591,74,0,0,534,2070,2426,1561,1607,1512,1372,9367,1649,2791,1293,293,75,362,3130,10856,S_Health
553,813,2988,15740,113,226,0,0,1071,11816,2925,1095,995,1282,647,602,40,3471,1989,203,69,428,1646,12587,Ferramentas
0,0,2281,15521,0,0,0,0,0,624,10356,2172,996,1628,1101,925,935,3603,1485,443,144,231,198,10763,Relogio
0,0,8104,9452,0,0,0,0,43,6477,8481,1033,641,316,160,405,0,411,2986,1585,481,387,134,11572,S_Planner
0,0,13227,1251,0,0,0,0,0,184,1075,543,865,620,824,10367,365,2165,823,394,141,1878,7658,1054,Telefone
11052,116,2309,2616,86,189,0,0,978,2011,1679,5854,4744,379,219,504,2054,2272,243,69,101,649,8926,2054,Contactos
0,0,1554,12306,0,0,0,0,0,1288,815,565,5059,4278,1094,761,0,651,1400,752,232,123,810,9892,Internet
0,0,2353,15697,562,0,0,0,17,3570,4853,2538,1806,2197,1489,2142,8,2602,3689,282,146,862,2555,8468,Camara
0,0,1116,16564,0,0,0,0,0,758,714,434,305,568,1801,13100,45,2205,1441,795,299,108,493,12294,Musica
0,1,12688,1561,0,0,0,0,0,18,328,473,748,1121,777,10785,423,2125,510,167,110,870,9076,969,Calculadora
27,0,619,2466,13788,0,0,0,355,1112,98,344,3665,7812,1755,1759,881,917,600,348,85,101,1069,12899,Video
741,0,2555,9933,765,2131,0,0,646,4454,6582,2178,1418,340,187,320,0,455,2131,1185,186,1188,1727,9253,Email
0,0,7907,11693,0,0,0,0,288,13976,3091,1119,429,231,120,346,0,507,3938,1629,148,300,959,12119,Radio
0,0,1803,14179,0,0,0,0,0,92,2107,291,356,974,1728,10434,407,2857,852,436,199,167,567,10497,Definicoes
0,7,6523,14190,0,0,0,0,1036,537,7637,4183,1494,805,609,4419,267,2798,1673,306,83,144,1293,14156,Gestor_Inteligente
2730,0,2556,5039,1013,6347,0,0,611,4290,1958,2675,6116,1390,379,266,39,4678,1328,240,89,525,4446,6340,Galaxy_Store
8743,2953,5703,1579,15,47,0,0,2174,4039,6569,4733,679,241,166,439,2082,2204,597,109,85,293,7815,5855,Mensagem
2,7299,1189,8671,0,0,0,0,10,969,6646,569,1066,929,829,6143,358,2859,703,320,170,282,1149,11320,Galeria
0,0,2294,12946,0,0,0,0,0,41,2057,496,370,635,1242,10399,117,2134,1084,477,217,175,556,10480,Definicoes
233,1089,6402,13847,103,226,0,0,982,10714,3900,1097,1562,1929,949,767,0,4265,2743,194,92,424,1281,12901,Ferramentas
0,0,6113,9727,0,0,0,0,0,309,938,555,438,401,1043,12156,80,1580,1306,611,232,262,756,11013,S_Voice
0,0,11847,4785,0,0,0,0,20,4975,9096,969,637,301,197,437,0,47,1857,2168,322,561,140,11537,S_Planner
0,0,13236,2076,0,0,0,0,0,6,336,746,1335,774,1166,10949,219,2846,1037,201,91,650,9202,1066,Calculadora
2,0,867,4631,13800,5,0,0,325,1126,131,444,5299,8128,1934,1918,1448,2567,759,341,150,115,958,12967,Video
0,0,10388,8620,0,0,0,0,115,12022,3256,984,629,733,555,714,0,1021,3064,1441,155,260,948,12119,Radio
0,7077,1598,8335,0,0,0,0,22,1184,6317,661,1135,870,813,6008,84,2832,784,388,166,219,782,11755,Galeria
10884,163,2696,2214,48,99,0,0,828,1572,2697,6588,3539,331,164,385,1299,1964,924,220,141,629,8887,2040,Contactos
1112,503,11272,6566,107,40,0,0,370,1721,2059,1753,1630,1689,1253,9125,992,3222,771,225,110,279,2844,11157,S_Health
0,83,13586,809,0,0,0,0,0,32,1063,788,537,454,807,10797,948,1503,1108,181,109,1719,7609,1301,Telefone
0,0,9806,9934,0,0,0,0,1144,859,7017,3629,1361,1060,654,4016,111,2067,1693,454,99,140,954,14222,Gestor_Inteligente
0,0,3224,13407,514,0,0,0,3,3086,3857,3055,1254,1608,1774,2508,19,1679,3122,329,139,744,2445,8668,Camara
750,0,5263,8702,781,2040,0,0,774,3782,6660,2604,1811,913,395,597,1,1336,2599,1262,186,1139,1759,9254,Email
2952,0,3107,3646,816,5979,0,0,711,3992,1477,3566,5263,1190,170,131,25,2978,1846,252,89,480,4508,6322,Galaxy_Store
0,0,6796,9143,61,0,0,0,40,460,9999,1993,670,1062,788,988,343,2226,1414,643,225,228,170,10751,Relogio
4800,735,3547,6234,184,472,0,0,334,869,3151,1527,2614,1827,1375,4275,523,4668,453,103,292,2772,4215,2946,Chrome
0,0,1157,16000,0,0,0,0,1,737,607,381,221,427,1503,13280,0,1725,1478,791,280,110,464,12309,Musica
0,0,1804,10810,0,0,0,0,0,886,1214,196,2685,5386,1327,920,1,519,619,522,190,131,833,9799,Internet
6923,4198,6317,2002,1,7,0,0,1632,4928,8891,2450,926,303,106,212,544,2744,2008,94,91,275,6905,6787,Mensagem
0,0,12862,1894,0,0,0,0,0,11,343,466,991,1237,923,10785,192,2918,453,213,69,643,9117,1151,Calculadora
0,0,11504,9082,0,0,0,0,201,13275,4210,1468,696,229,163,344,0,376,4257,2348,234,279,957,12135,Radio
0,0,11988,4262,0,0,0,0,12,5558,8067,955,680,353,158,467,0,170,1599,1855,370,503,145,11608,S_Planner
2937,0,2886,3991,817,6109,0,0,660,3671,1833,3251,5442,1399,286,198,31,3619,1434,227,95,527,4273,6534,Galaxy_Store
7505,4022,5717,2408,19,27,0,0,2268,3745,7505,3783,1393,400,151,453,2757,2270,502,98,78,254,5946,7793,Mensagem
198,1173,6361,12991,90,208,0,0,1084,11592,3646,1345,991,1023,680,660,3,3026,3005,223,113,398,1080,13173,Ferramentas
0,0,6417,10708,0,0,0,0,0,347,10407,2111,770,1293,1159,1038,521,3053,1659,522,168,219,202,10781,Relogio
0,0,9070,10802,0,0,0,0,978,388,7404,4135,1275,781,541,4370,164,1738,1996,316,103,138,1003,14414,Gestor_Inteligente
1416,504,10877,5952,379,54,0,0,427,2089,1975,1619,1463,1395,919,9295,810,2434,1195,307,80,276,2749,11331,S_Health
0,0,2264,13718,0,0,0,0,0,61,2096,300,232,786,1882,10625,440,2718,909,452,192,173,565,10533,Definicoes
4470,686,3585,6553,270,432,0,0,1570,1338,2966,1879,2345,1008,918,3972,425,3223,519,327,673,2555,4040,4234,Chrome
20,0,842,3351,13696,31,0,0,397,1135,174,589,5177,7210,1545,1713,1123,1643,655,324,151,82,1068,12894,Video
